64000;0.00000795303
64200;0.00000685578
64400;0.00000600243
64600;0.00000535852
64800;0.00000489957
65000;0.00000451877
65200;0.00000419012
65400;0.0000038854
65600;0.00000360593
65800;0.00000335031
66000;0.00000309969
66200;0.00000286247
66400;0.00000264817
66600;0.00000246287
66800;0.00000231105
67000;0.00000217614
67200;0.00000205986
67400;0.00000195564
67600;0.00000186895
67800;0.0000017982
68000;0.0000017324
68200;0.00000167128
68400;0.00000161319
68600;0.00000155753
68800;0.00000150659
69000;0.00000146221
69200;0.00000143364
69400;0.00000140667
69600;0.00000138099
69800;0.000001356
70000;0.00000133277
70200;0.00000131039
70400;0.00000128887
70600;0.0000012682
70800;0.00000124839
71000;0.00000122929
71200;0.00000121136
71400;0.00000119293
71600;0.00000117644
71800;0.00000116128
72000;0.00000114669
72200;0.00000113252
72400;0.00000111816
72600;0.00000110469
72800;0.00000109163
73000;0.00000107901
73200;0.0000010665
73400;0.00000105351
73600;0.00000104125
73800;0.00000102957
74000;0.00000101802
74200;0.0000010092
74400;0.00000100265
74600;0.000000995764
74800;0.000000988399
75000;0.000000982236
75200;0.000000975743
75400;0.000000969075
75600;0.000000962539
75800;0.000000956135
76000;0.000000949864
76200;0.000000943419
76400;0.000000936955
76600;0.000000930626
76800;0.000000924583
77000;0.000000919439
77200;0.00000091504
77400;0.000000910929
77600;0.000000906952
77800;0.000000903111
78000;0.000000899251
78200;0.000000894918
78400;0.000000890872
78600;0.000000886963
78800;0.00000088319
79000;0.000000879249
79200;0.000000875748
79400;0.000000871928
79600;0.000000868094
79800;0.000000864699
80000;0.000000861291
80200;0.000000859383
80400;0.000000857763
80600;0.00000085658
80800;0.000000855532
81000;0.000000854316
81200;0.000000852932
81400;0.000000851682
81600;0.000000850568
81800;0.000000849587
82000;0.00000084844
82200;0.000000846975
82400;0.000000845645
82600;0.00000084445
82800;0.000000843239
83000;0.000000842013
83200;0.000000840621
83400;0.000000839364
83600;0.000000837494
83800;0.00000083561
84000;0.000000833862
84200;0.000000831802
84400;0.000000830026
84600;0.00000082794
84800;0.00000082599
85000;0.000000824027
85200;0.000000821754
85400;0.00000081947
85600;0.000000817323
85800;0.00000081472
86000;0.000000812403
86200;0.000000810369
86400;0.000000808176
86600;0.000000805678
86800;0.000000803317
87000;0.000000801532
87200;0.000000802371
87400;0.000000802899
87600;0.000000803702
87800;0.000000804486
88000;0.000000805251
88200;0.000000805852
